name,type,imdb_score,genre,encoded_type,encoded_genre
Johnny Weissmüller,MOVIE,5.8,music,0,11
Adolph Zukor,MOVIE,5.8,music,0,11
Florenz Ziegfeld Jr.,MOVIE,5.8,music,0,11
Millard Webb,MOVIE,5.8,music,0,11
Barbara Stanwyck,MOVIE,6.3,romance,0,13
Michael O'Shea,MOVIE,6.3,romance,0,13
J. Edward Bromberg,MOVIE,6.3,romance,0,13
Iris Adrian,MOVIE,6.3,romance,0,13
Gloria Dickson,MOVIE,6.3,romance,0,13
Victoria Faust,MOVIE,6.3,romance,0,13
Stephanie Bachelor,MOVIE,6.3,romance,0,13
Charles Dingle,MOVIE,6.3,romance,0,13
Marion Martin,MOVIE,6.3,romance,0,13
Frank Conroy,MOVIE,6.3,romance,0,13
Frank Fenton,MOVIE,6.3,romance,0,13
Eddie Gordon,MOVIE,6.3,romance,0,13
Janis Carter,MOVIE,6.3,romance,0,13
Lou Lubin,MOVIE,6.3,romance,0,13
Pinky Lee,MOVIE,6.3,romance,0,13
Pete Gordon,MOVIE,6.3,romance,0,13
Lew Kelly,MOVIE,6.3,romance,0,13
Claire Carleton,MOVIE,6.3,romance,0,13
William A. Wellman,MOVIE,6.3,romance,0,13
Buster Crabbe,MOVIE,4.9,action,0,1
Julie Bishop,MOVIE,4.9,action,0,1
Edward Woods,MOVIE,4.9,action,0,1
Philo McCullough,MOVIE,4.9,action,0,1
E. Alyn Warren,MOVIE,4.9,action,0,1
Mischa Auer,MOVIE,4.9,action,0,1
Matthew Betz,MOVIE,4.9,action,0,1
Frank Lackteen,MOVIE,4.9,action,0,1
Robert F. Hill,MOVIE,4.9,action,0,1
Jimmy Ritz,MOVIE,4.8,thriller,0,16
Harry Ritz,MOVIE,4.8,thriller,0,16
Al Ritz,MOVIE,4.8,thriller,0,16
Anita Louise,MOVIE,4.8,thriller,0,16
Patsy Kelly,MOVIE,4.8,thriller,0,16
Lionel Atwill,MOVIE,4.8,thriller,0,16
Bela Lugosi,MOVIE,4.8,thriller,0,16
Joseph Calleia,MOVIE,4.8,thriller,0,16
Edward Norris,MOVIE,4.8,thriller,0,16
Wally Vernon,MOVIE,4.8,thriller,0,16
Paul Harvey,MOVIE,4.8,thriller,0,16
Art Miles,MOVIE,4.8,thriller,0,16
Allan Dwan,MOVIE,4.8,thriller,0,16
Randolph Scott,MOVIE,6.0,drama,0,6
Alan Curtis,MOVIE,6.0,drama,0,6
Noah Beery Jr.,MOVIE,6.0,drama,0,6
J. Carrol Naish,MOVIE,6.0,drama,0,6
Sam Levene,MOVIE,6.0,drama,0,6
Robert Mitchum,MOVIE,6.0,drama,0,6
Louis Jean Heydt,MOVIE,6.0,drama,0,6
David Bruce,MOVIE,6.0,drama,0,6
Richard Lane,MOVIE,6.0,drama,0,6
Walter Sande,MOVIE,6.0,drama,0,6
Rod Cameron,MOVIE,6.0,drama,0,6
Grace McDonald,MOVIE,6.0,drama,0,6
Milburn Stone,MOVIE,6.0,drama,0,6
Peter Coe,MOVIE,6.0,drama,0,6
Harold Landon,MOVIE,6.0,drama,0,6
Ray Enright,MOVIE,6.0,drama,0,6
William Boyd,MOVIE,6.8,western,0,18
James Ellison,MOVIE,6.8,western,0,18
Paula Stone,MOVIE,6.8,western,0,18
George 'Gabby' Hayes,MOVIE,6.8,western,0,18
Kenneth Thomson,MOVIE,6.8,western,0,18
Frank McGlynn Jr.,MOVIE,6.8,western,0,18
Charles Middleton,MOVIE,6.8,western,0,18
Robert Warwick,MOVIE,6.8,western,0,18
Willie Fung,MOVIE,6.8,western,0,18
Frank Campeau,MOVIE,6.8,western,0,18
Jim Mason,MOVIE,6.8,western,0,18
Franklyn Farnum,MOVIE,6.8,western,0,18
Sid Jordan,MOVIE,6.8,western,0,18
John Merton,MOVIE,6.8,western,0,18
Pascale Perry,MOVIE,6.8,western,0,18
Monte Rawlins,MOVIE,6.8,western,0,18
Wally West,MOVIE,6.8,western,0,18
Howard Bretherton,MOVIE,6.8,western,0,18
Claudette Colbert,MOVIE,7.3,drama,0,6
Patric Knowles,MOVIE,7.3,drama,0,6
Florence Desmond,MOVIE,7.3,drama,0,6
Sessue Hayakawa,MOVIE,7.3,drama,0,6
Sylvia Andrew,MOVIE,7.3,drama,0,6
Mark Keuning,MOVIE,7.3,drama,0,6
Phyllis Morris,MOVIE,7.3,drama,0,6
Howard Chuman,MOVIE,7.3,drama,0,6
Jean Negulesco,MOVIE,7.3,drama,0,6
J. Carrol Naish,MOVIE,4.8,horror,0,10
Ralph Morgan,MOVIE,4.8,horror,0,10
Tala Birell,MOVIE,4.8,horror,0,10
Wanda McKay,MOVIE,4.8,horror,0,10
Terry Frost,MOVIE,4.8,horror,0,10
Glenn Strange,MOVIE,4.8,horror,0,10
Alexander Pollard,MOVIE,4.8,horror,0,10
Sam Flint,MOVIE,4.8,horror,0,10
Sam Newfield,MOVIE,4.8,horror,0,10
Henry Hunter,MOVIE,5.3,drama,0,6
Judith Barrett,MOVIE,5.3,drama,0,6
Andy Devine,MOVIE,5.3,drama,0,6
Alan Hale,MOVIE,5.3,drama,0,6
Ralph Morgan,MOVIE,5.3,drama,0,6
Monroe Owsley,MOVIE,5.3,drama,0,6
Rollo Lloyd,MOVIE,5.3,drama,0,6
Raymond Hatton,MOVIE,5.3,drama,0,6
Paul Harvey,MOVIE,5.3,drama,0,6
Paul Fix,MOVIE,5.3,drama,0,6
Michael Loring,MOVIE,5.3,drama,0,6
Willie Fung,MOVIE,5.3,drama,0,6
Arthur Lubin,MOVIE,5.3,drama,0,6
John Wayne,MOVIE,5.3,western,0,18
Eleanor Hunt,MOVIE,5.3,western,0,18
George 'Gabby' Hayes,MOVIE,5.3,western,0,18
Edward Peil Sr.,MOVIE,5.3,western,0,18
Yakima Canutt,MOVIE,5.3,western,0,18
Lafe McKee,MOVIE,5.3,western,0,18
George Cleveland,MOVIE,5.3,western,0,18
Earl Dwire,MOVIE,5.3,western,0,18
George Nash,MOVIE,5.3,western,0,18
Hank Bell,MOVIE,5.3,western,0,18
Artie Ortego,MOVIE,5.3,western,0,18
Horace B. Carpenter,MOVIE,5.3,western,0,18
Theodore Lorch,MOVIE,5.3,western,0,18
Silver Tip Baker,MOVIE,5.3,western,0,18
Robert N. Bradbury,MOVIE,5.3,western,0,18
Bonita Granville,MOVIE,6.6,comedy,0,3
John Litel,MOVIE,6.6,comedy,0,3
Frankie Thomas,MOVIE,6.6,comedy,0,3
Dickie Jones,MOVIE,6.6,comedy,0,3
Mary Lee,MOVIE,6.6,comedy,0,3
Larry Williams,MOVIE,6.6,comedy,0,3
Betty Amann,MOVIE,6.6,comedy,0,3
Thomas E. Jackson,MOVIE,6.6,comedy,0,3
Olin Howland,MOVIE,6.6,comedy,0,3
Sheila Bromley,MOVIE,6.6,comedy,0,3
Hooper Atchley,MOVIE,6.6,comedy,0,3
Irving Bacon,MOVIE,6.6,comedy,0,3
Al Bain,MOVIE,6.6,comedy,0,3
Frankie Burke,MOVIE,6.6,comedy,0,3
Nat Carr,MOVIE,6.6,comedy,0,3
Glen Cavender,MOVIE,6.6,comedy,0,3
Loia Cheaney,MOVIE,6.6,comedy,0,3
Steve Clark,MOVIE,6.6,comedy,0,3
Jimmy Conlin,MOVIE,6.6,comedy,0,3
Clyde Courtright,MOVIE,6.6,comedy,0,3
John Dilson,MOVIE,6.6,comedy,0,3
Edgar Edwards,MOVIE,6.6,comedy,0,3
Jimmie Fox,MOVIE,6.6,comedy,0,3
Paul Fung,MOVIE,6.6,comedy,0,3
Willie Fung,MOVIE,6.6,comedy,0,3
Chester Gan,MOVIE,6.6,comedy,0,3
Jack A. Goodrich,MOVIE,6.6,comedy,0,3
Dick Gordon,MOVIE,6.6,comedy,0,3
Sol Gorss,MOVIE,6.6,comedy,0,3
William Gould,MOVIE,6.6,comedy,0,3
Eddie Graham,MOVIE,6.6,comedy,0,3
Kit Guard,MOVIE,6.6,comedy,0,3
George Guhl,MOVIE,6.6,comedy,0,3
Robert Haines,MOVIE,6.6,comedy,0,3
Florence Halop,MOVIE,6.6,comedy,0,3
Charles Halton,MOVIE,6.6,comedy,0,3
Al Herman,MOVIE,6.6,comedy,0,3
Harry Hollingsworth,MOVIE,6.6,comedy,0,3
Jack Kenney,MOVIE,6.6,comedy,0,3
Johnny Kern,MOVIE,6.6,comedy,0,3
Paul King,MOVIE,6.6,comedy,0,3
Joan Leslie,MOVIE,6.6,comedy,0,3
Al Lloyd,MOVIE,6.6,comedy,0,3
George Lloyd,MOVIE,6.6,comedy,0,3
Charles Marsh,MOVIE,6.6,comedy,0,3
Frank Mayo,MOVIE,6.6,comedy,0,3
Pat McKee,MOVIE,6.6,comedy,0,3
Jack Mower,MOVIE,6.6,comedy,0,3
Leonard Mudie,MOVIE,6.6,comedy,0,3
George Offerman Jr.,MOVIE,6.6,comedy,0,3
Frank Orth,MOVIE,6.6,comedy,0,3
Paul Panzer,MOVIE,6.6,comedy,0,3
Bob Perry,MOVIE,6.6,comedy,0,3
Jack Perry,MOVIE,6.6,comedy,0,3
Jessie Perry,MOVIE,6.6,comedy,0,3
Renie Riano,MOVIE,6.6,comedy,0,3
John J. Richardson,MOVIE,6.6,comedy,0,3
John Ridgely,MOVIE,6.6,comedy,0,3
Betty Roadman,MOVIE,6.6,comedy,0,3
Cliff Saum,MOVIE,6.6,comedy,0,3
Charles Smith,MOVIE,6.6,comedy,0,3
Charles Sullivan,MOVIE,6.6,comedy,0,3
Elliott Sullivan,MOVIE,6.6,comedy,0,3
Lois Verner,MOVIE,6.6,comedy,0,3
Jack Wagner,MOVIE,6.6,comedy,0,3
Pat West,MOVIE,6.6,comedy,0,3
Leo White,MOVIE,6.6,comedy,0,3
Jack Wise,MOVIE,6.6,comedy,0,3
Walter Young,MOVIE,6.6,comedy,0,3
William Clemens,MOVIE,6.6,comedy,0,3
Jack Haley,MOVIE,5.3,thriller,0,16
Jean Parker,MOVIE,5.3,thriller,0,16
Bela Lugosi,MOVIE,5.3,thriller,0,16
Blanche Yurka,MOVIE,5.3,thriller,0,16
Lyle Talbot,MOVIE,5.3,thriller,0,16
Douglas Fowley,MOVIE,5.3,thriller,0,16
Fay Helm,MOVIE,5.3,thriller,0,16
Lucien Littlefield,MOVIE,5.3,thriller,0,16
Bernard Nedell,MOVIE,5.3,thriller,0,16
Dorothy Granger,MOVIE,5.3,thriller,0,16
Maxine Fife,MOVIE,5.3,thriller,0,16
Frank McDonald,MOVIE,5.3,thriller,0,16
Mary Pickford,MOVIE,7.4,drama,0,6
Roy Stewart,MOVIE,7.4,drama,0,6
Mary Louise Miller,MOVIE,7.4,drama,0,6
Gustav von Seyffertitz,MOVIE,7.4,drama,0,6
Charlotte Mineau,MOVIE,7.4,drama,0,6
Spec O'Donnell,MOVIE,7.4,drama,0,6
Lloyd Whitlock,MOVIE,7.4,drama,0,6
Billy Butts,MOVIE,7.4,drama,0,6
Monty O'Grady,MOVIE,7.4,drama,0,6
Billy 'Red' Jones,MOVIE,7.4,drama,0,6
Muriel McCormac,MOVIE,7.4,drama,0,6
Florence Rogan,MOVIE,7.4,drama,0,6
Mary McLain,MOVIE,7.4,drama,0,6
Sylvia Bernard,MOVIE,7.4,drama,0,6
Seessel Anne Johnson,MOVIE,7.4,drama,0,6
Cammilla Johnson,MOVIE,7.4,drama,0,6
Mark Hamilton,MOVIE,7.4,drama,0,6
A.L. Schaeffer,MOVIE,7.4,drama,0,6
Tom McNamara,MOVIE,7.4,drama,0,6
William Beaudine,MOVIE,7.4,drama,0,6
Paul Henreid,MOVIE,6.7,thriller,0,16
Joan Bennett,MOVIE,6.7,thriller,0,16
Eduard Franz,MOVIE,6.7,thriller,0,16
Leslie Brooks,MOVIE,6.7,thriller,0,16
John Qualen,MOVIE,6.7,thriller,0,16
Mabel Paige,MOVIE,6.7,thriller,0,16
Herbert Rudley,MOVIE,6.7,thriller,0,16
Charles Arnt,MOVIE,6.7,thriller,0,16
George Chandler,MOVIE,6.7,thriller,0,16
Sid Tomack,MOVIE,6.7,thriller,0,16
Alvin Hammer,MOVIE,6.7,thriller,0,16
Ann Staunton,MOVIE,6.7,thriller,0,16
Paul E. Burns,MOVIE,6.7,thriller,0,16
Charles Trowbridge,MOVIE,6.7,thriller,0,16
Morgan Farley,MOVIE,6.7,thriller,0,16
Robert Ben Ali,MOVIE,6.7,thriller,0,16
Ray Bennett,MOVIE,6.7,thriller,0,16
Robert Bice,MOVIE,6.7,thriller,0,16
Jeanne Blackford,MOVIE,6.7,thriller,0,16
Lulu Mae Bohrman,MOVIE,6.7,thriller,0,16
Henry Brandon,MOVIE,6.7,thriller,0,16
Steve Carruthers,MOVIE,6.7,thriller,0,16
Cliff Clark,MOVIE,6.7,thriller,0,16
Dulce Day,MOVIE,6.7,thriller,0,16
Sayre Dearing,MOVIE,6.7,thriller,0,16
Catherine Doucet,MOVIE,6.7,thriller,0,16
Eddie Dunn,MOVIE,6.7,thriller,0,16
Joaquin Elizondo,MOVIE,6.7,thriller,0,16
Franklyn Farnum,MOVIE,6.7,thriller,0,16
Sam Finn,MOVIE,6.7,thriller,0,16
Cay Forester,MOVIE,6.7,thriller,0,16
Joel Friedkin,MOVIE,6.7,thriller,0,16
Dick Gordon,MOVIE,6.7,thriller,0,16
Thomas Browne Henry,MOVIE,6.7,thriller,0,16
Tony Horton,MOVIE,6.7,thriller,0,16
Felice Ingersoll,MOVIE,6.7,thriller,0,16
Carmencita Johnson,MOVIE,6.7,thriller,0,16
Victor Jones,MOVIE,6.7,thriller,0,16
Lyle Latell,MOVIE,6.7,thriller,0,16
Nolan Leary,MOVIE,6.7,thriller,0,16
Lucien Littlefield,MOVIE,6.7,thriller,0,16
Babe London,MOVIE,6.7,thriller,0,16
George Magrill,MOVIE,6.7,thriller,0,16
Jerry Marlowe,MOVIE,6.7,thriller,0,16
Vera Marshe,MOVIE,6.7,thriller,0,16
Renny McEvoy,MOVIE,6.7,thriller,0,16
Philip Morris,MOVIE,6.7,thriller,0,16
Joan Myles,MOVIE,6.7,thriller,0,16
Gil Perkins,MOVIE,6.7,thriller,0,16
Constance Purdy,MOVIE,6.7,thriller,0,16
Cyril Ring,MOVIE,6.7,thriller,0,16
Benny Rubin,MOVIE,6.7,thriller,0,16
Dave Shilling,MOVIE,6.7,thriller,0,16
Carl Sklover,MOVIE,6.7,thriller,0,16
Tom Stevenson,MOVIE,6.7,thriller,0,16
Amzie Strickland,MOVIE,6.7,thriller,0,16
Norma Varden,MOVIE,6.7,thriller,0,16
Jack Webb,MOVIE,6.7,thriller,0,16
Dick Wessel,MOVIE,6.7,thriller,0,16
Mack Williams,MOVIE,6.7,thriller,0,16
Florence Wix,MOVIE,6.7,thriller,0,16
Bud Wolfe,MOVIE,6.7,thriller,0,16
Steve Sekely,MOVIE,6.7,thriller,0,16
Paul Henreid,MOVIE,6.7,thriller,0,16
Hedy Lamarr,MOVIE,6.4,drama,0,6
Dennis O'Keefe,MOVIE,6.4,drama,0,6
John Loder,MOVIE,6.4,drama,0,6
William Lundigan,MOVIE,6.4,drama,0,6
Morris Carnovsky,MOVIE,6.4,drama,0,6
Natalie Schafer,MOVIE,6.4,drama,0,6
Paul Cavanagh,MOVIE,6.4,drama,0,6
Douglass Dumbrille,MOVIE,6.4,drama,0,6
Margaret Hamilton,MOVIE,6.4,drama,0,6
Nicholas Joy,MOVIE,6.4,drama,0,6
Archie Twitchell,MOVIE,6.4,drama,0,6
Gino Corrado,MOVIE,6.4,drama,0,6
Dewey Robinson,MOVIE,6.4,drama,0,6
Edward Biby,MOVIE,6.4,drama,0,6
Fred Kohler Jr.,MOVIE,6.4,drama,0,6
Henry Hebert,MOVIE,6.4,drama,0,6
Raoul Freeman,MOVIE,6.4,drama,0,6
Wilbur Mack,MOVIE,6.4,drama,0,6
Reid Kilpatrick,MOVIE,6.4,drama,0,6
Jack Richardson,MOVIE,6.4,drama,0,6
Kam Tong,MOVIE,6.4,drama,0,6
Jack Deery,MOVIE,6.4,drama,0,6
Dick Gordon,MOVIE,6.4,drama,0,6
Paul Power,MOVIE,6.4,drama,0,6
Robert Haines,MOVIE,6.4,drama,0,6
Curt Furburg,MOVIE,6.4,drama,0,6
Russell Meeker,MOVIE,6.4,drama,0,6
James Flavin,MOVIE,6.4,drama,0,6
Robert B. Williams,MOVIE,6.4,drama,0,6
Harry Strang,MOVIE,6.4,drama,0,6
Ian Wolfe,MOVIE,6.4,drama,0,6
Robert Stevenson,MOVIE,6.4,drama,0,6
Robert Young,MOVIE,6.3,drama,0,6
Betsy Drake,MOVIE,6.3,drama,0,6
John Sutton,MOVIE,6.3,drama,0,6
Florence Bates,MOVIE,6.3,drama,0,6
Morris Carnovsky,MOVIE,6.3,drama,0,6
Henry O'Neill,MOVIE,6.3,drama,0,6
Jean Rogers,MOVIE,6.3,drama,0,6
Raymond Largay,MOVIE,6.3,drama,0,6
Shirley Ballard,MOVIE,6.3,drama,0,6
Jason Robards Sr.,MOVIE,6.3,drama,0,6
Steven Geray,MOVIE,6.3,drama,0,6
Jimmie Dodd,MOVIE,6.3,drama,0,6
Smoki Whitfield,MOVIE,6.3,drama,0,6
Cliff Clark,MOVIE,6.3,drama,0,6
Bess Flowers,MOVIE,6.3,drama,0,6
Vici Raaf,MOVIE,6.3,drama,0,6
Franklyn Farnum,MOVIE,6.3,drama,0,6
Sam Harris,MOVIE,6.3,drama,0,6
Harold Miller,MOVIE,6.3,drama,0,6
Bert Stevens,MOVIE,6.3,drama,0,6
Cosmo Sardo,MOVIE,6.3,drama,0,6
James V. Kern,MOVIE,6.3,drama,0,6
Mickey Rooney,MOVIE,6.6,romance,0,13
Jeanne Cagney,MOVIE,6.6,romance,0,13
Barbara Bates,MOVIE,6.6,romance,0,13
Peter Lorre,MOVIE,6.6,romance,0,13
Taylor Holmes,MOVIE,6.6,romance,0,13
Art Smith,MOVIE,6.6,romance,0,13
Wally Cassell,MOVIE,6.6,romance,0,13
Richard Lane,MOVIE,6.6,romance,0,13
Patsy O'Connor,MOVIE,6.6,romance,0,13
John Gallaudet,MOVIE,6.6,romance,0,13
Minerva Urecal,MOVIE,6.6,romance,0,13
Sidney Marion,MOVIE,6.6,romance,0,13
Jimmie Dodd,MOVIE,6.6,romance,0,13
Lester Dorr,MOVIE,6.6,romance,0,13
Kitty O'Neil,MOVIE,6.6,romance,0,13
Frank Marlowe,MOVIE,6.6,romance,0,13
Alvin Hammer,MOVIE,6.6,romance,0,13
Ray Teal,MOVIE,6.6,romance,0,13
Tom Monroe,MOVIE,6.6,romance,0,13
Red Nichols,MOVIE,6.6,romance,0,13
Irving Pichel,MOVIE,6.6,romance,0,13
John Garfield,MOVIE,6.8,drama,0,6
Claude Rains,MOVIE,6.8,drama,0,6
Ann Sheridan,MOVIE,6.8,drama,0,6
May Robson,MOVIE,6.8,drama,0,6
Gloria Dickson,MOVIE,6.8,drama,0,6
Billy Halop,MOVIE,6.8,drama,0,6
Bobby Jordan,MOVIE,6.8,drama,0,6
Leo Gorcey,MOVIE,6.8,drama,0,6
Huntz Hall,MOVIE,6.8,drama,0,6
Gabriel Dell,MOVIE,6.8,drama,0,6
Bernard Punsly,MOVIE,6.8,drama,0,6
Robert Gleckler,MOVIE,6.8,drama,0,6
John Ridgely,MOVIE,6.8,drama,0,6
Barbara Pepper,MOVIE,6.8,drama,0,6
William B. Davidson,MOVIE,6.8,drama,0,6
Ward Bond,MOVIE,6.8,drama,0,6
Robert Strange,MOVIE,6.8,drama,0,6
Louis Jean Heydt,MOVIE,6.8,drama,0,6
Frank Riggi,MOVIE,6.8,drama,0,6
Cliff Clark,MOVIE,6.8,drama,0,6
Dick Wessel,MOVIE,6.8,drama,0,6
Sam Hayes,MOVIE,6.8,drama,0,6
Jack Austin,MOVIE,6.8,drama,0,6
Irving Bacon,MOVIE,6.8,drama,0,6
Clem Bevans,MOVIE,6.8,drama,0,6
Richard Bond,MOVIE,6.8,drama,0,6
Edwin Brian,MOVIE,6.8,drama,0,6
Raymond Brown,MOVIE,6.8,drama,0,6
Mushy Callahan,MOVIE,6.8,drama,0,6
Nat Carr,MOVIE,6.8,drama,0,6
Eddy Chandler,MOVIE,6.8,drama,0,6
Georgie Cooper,MOVIE,6.8,drama,0,6
Hal Craig,MOVIE,6.8,drama,0,6
Joe Cunningham,MOVIE,6.8,drama,0,6
John Dilson,MOVIE,6.8,drama,0,6
Mike Donovan,MOVIE,6.8,drama,0,6
Tom Dugan,MOVIE,6.8,drama,0,6
John Harron,MOVIE,6.8,drama,0,6
Leyland Hodgson,MOVIE,6.8,drama,0,6
Stuart Holmes,MOVIE,6.8,drama,0,6
Arthur Housman,MOVIE,6.8,drama,0,6
Donald Kerr,MOVIE,6.8,drama,0,6
Reid Kilpatrick,MOVIE,6.8,drama,0,6
Harry Leroy,MOVIE,6.8,drama,0,6
Al Lloyd,MOVIE,6.8,drama,0,6
Doris Lloyd,MOVIE,6.8,drama,0,6
Frank Mayo,MOVIE,6.8,drama,0,6
Sam McDaniel,MOVIE,6.8,drama,0,6
Larry McGrath,MOVIE,6.8,drama,0,6
Frank Meredith,MOVIE,6.8,drama,0,6
Jack Mower,MOVIE,6.8,drama,0,6
Jimmy O'Gatty,MOVIE,6.8,drama,0,6
Paul Panzer,MOVIE,6.8,drama,0,6
Bob Perry,MOVIE,6.8,drama,0,6
Charles Randolph,MOVIE,6.8,drama,0,6
John J. Richardson,MOVIE,6.8,drama,0,6
Cyril Ring,MOVIE,6.8,drama,0,6
Bert Roach,MOVIE,6.8,drama,0,6
Dave Roberts,MOVIE,6.8,drama,0,6
Sally Sage,MOVIE,6.8,drama,0,6
Cliff Saum,MOVIE,6.8,drama,0,6
Janet Shaw,MOVIE,6.8,drama,0,6
John Sheehan,MOVIE,6.8,drama,0,6
Ronald Sinclair,MOVIE,6.8,drama,0,6
Charles Sullivan,MOVIE,6.8,drama,0,6
Elliott Sullivan,MOVIE,6.8,drama,0,6
Dorothy Varden,MOVIE,6.8,drama,0,6
Tom Wilson,MOVIE,6.8,drama,0,6
Jack Wise,MOVIE,6.8,drama,0,6
Busby Berkeley,MOVIE,6.8,drama,0,6
Sidney Fox,MOVIE,5.5,crime,0,4
O. P. Heggie,MOVIE,5.5,crime,0,4
Henry Hull,MOVIE,5.5,crime,0,4
Margaret Wycherly,MOVIE,5.5,crime,0,4
Lynne Overman,MOVIE,5.5,crime,0,4
Katherine Wilson,MOVIE,5.5,crime,0,4
Richard Whorf,MOVIE,5.5,crime,0,4
Humphrey Bogart,MOVIE,5.5,crime,0,4
Granville Bates,MOVIE,5.5,crime,0,4
Cora Witherspoon,MOVIE,5.5,crime,0,4
Moffat Johnston,MOVIE,5.5,crime,0,4
Henry O'Neill,MOVIE,5.5,crime,0,4
Helen Flint,MOVIE,5.5,crime,0,4
Chester Erskine,MOVIE,5.5,crime,0,4
Norman Foster,MOVIE,4.2,romance,0,13
Joyce Compton,MOVIE,4.2,romance,0,13
Robert Homans,MOVIE,4.2,romance,0,13
Aggie Herring,MOVIE,4.2,romance,0,13
Peter Warren,MOVIE,4.2,romance,0,13
Jack Luden,MOVIE,4.2,romance,0,13
Phil Kramer,MOVIE,4.2,romance,0,13
Raymond K. Johnson,MOVIE,4.2,romance,0,13
William Terry,MOVIE,6.3,comedy,0,3
Cheryl Walker,MOVIE,6.3,comedy,0,3
Judith Anderson,MOVIE,6.3,comedy,0,3
Kenny Baker,MOVIE,6.3,comedy,0,3
Tallulah Bankhead,MOVIE,6.3,comedy,0,3
Ralph Bellamy,MOVIE,6.3,comedy,0,3
Edgar Bergen,MOVIE,6.3,comedy,0,3
Ray Bolger,MOVIE,6.3,comedy,0,3
Ina Claire,MOVIE,6.3,comedy,0,3
Katharine Cornell,MOVIE,6.3,comedy,0,3
Gracie Fields,MOVIE,6.3,comedy,0,3
Lynn Fontanne,MOVIE,6.3,comedy,0,3
Helen Hayes,MOVIE,6.3,comedy,0,3
Katharine Hepburn,MOVIE,6.3,comedy,0,3
Hugh Herbert,MOVIE,6.3,comedy,0,3
Jean Hersholt,MOVIE,6.3,comedy,0,3
George Jessel,MOVIE,6.3,comedy,0,3
Gypsy Rose Lee,MOVIE,6.3,comedy,0,3
Alfred Lunt,MOVIE,6.3,comedy,0,3
Harpo Marx,MOVIE,6.3,comedy,0,3
Elsa Maxwell,MOVIE,6.3,comedy,0,3
Yehudi Menuhin,MOVIE,6.3,comedy,0,3
Ethel Merman,MOVIE,6.3,comedy,0,3
Paul Muni,MOVIE,6.3,comedy,0,3
Merle Oberon,MOVIE,6.3,comedy,0,3
George Raft,MOVIE,6.3,comedy,0,3
Lanny Ross,MOVIE,6.3,comedy,0,3
Martha Scott,MOVIE,6.3,comedy,0,3
Ethel Waters,MOVIE,6.3,comedy,0,3
Johnny Weissmüller,MOVIE,6.3,comedy,0,3
Ed Wynn,MOVIE,6.3,comedy,0,3
Henry Armetta,MOVIE,6.3,comedy,0,3
Benny Baker,MOVIE,6.3,comedy,0,3
Helen Broderick,MOVIE,6.3,comedy,0,3
Lloyd Corrigan,MOVIE,6.3,comedy,0,3
Jane Darwell,MOVIE,6.3,comedy,0,3
William Demarest,MOVIE,6.3,comedy,0,3
Virginia Field,MOVIE,6.3,comedy,0,3
Vinton Freedley,MOVIE,6.3,comedy,0,3
Ann Gillis,MOVIE,6.3,comedy,0,3
Lucile Gleason,MOVIE,6.3,comedy,0,3
Vera Gordon,MOVIE,6.3,comedy,0,3
Virginia Grey,MOVIE,6.3,comedy,0,3
Sam Jaffe,MOVIE,6.3,comedy,0,3
Allen Jenkins,MOVIE,6.3,comedy,0,3
Roscoe Karns,MOVIE,6.3,comedy,0,3
Tom Kennedy,MOVIE,6.3,comedy,0,3
Otto Kruger,MOVIE,6.3,comedy,0,3
June Lang,MOVIE,6.3,comedy,0,3
Betty Lawford,MOVIE,6.3,comedy,0,3
Bert Lytell,MOVIE,6.3,comedy,0,3
Aline MacMahon,MOVIE,6.3,comedy,0,3
Horace McMahon,MOVIE,6.3,comedy,0,3
Helen Menken,MOVIE,6.3,comedy,0,3
Peggy Moran,MOVIE,6.3,comedy,0,3
Ralph Morgan,MOVIE,6.3,comedy,0,3
Alan Mowbray,MOVIE,6.3,comedy,0,3
Elliott Nugent,MOVIE,6.3,comedy,0,3
Patrick O'Moore,MOVIE,6.3,comedy,0,3
Franklin Pangborn,MOVIE,6.3,comedy,0,3
Helen Parrish,MOVIE,6.3,comedy,0,3
Brock Pemberton,MOVIE,6.3,comedy,0,3
Selena Royle,MOVIE,6.3,comedy,0,3
Marion Shockley,MOVIE,6.3,comedy,0,3
Cornelia Otis Skinner,MOVIE,6.3,comedy,0,3
Ned Sparks,MOVIE,6.3,comedy,0,3
Bill Stern,MOVIE,6.3,comedy,0,3
Arleen Whelan,MOVIE,6.3,comedy,0,3
May Whitty,MOVIE,6.3,comedy,0,3
Count Basie,MOVIE,6.3,comedy,0,3
Xavier Cugat,MOVIE,6.3,comedy,0,3
Benny Goodman,MOVIE,6.3,comedy,0,3
Kay Kyser,MOVIE,6.3,comedy,0,3
Guy Lombardo,MOVIE,6.3,comedy,0,3
Freddy Martin,MOVIE,6.3,comedy,0,3
Marjorie Riordan,MOVIE,6.3,comedy,0,3
Lon McCallister,MOVIE,6.3,comedy,0,3
Margaret Early,MOVIE,6.3,comedy,0,3
Sunset Carson,MOVIE,6.3,comedy,0,3
Dorothea Kent,MOVIE,6.3,comedy,0,3
Frederick Brady,MOVIE,6.3,comedy,0,3
Anne G. Sterling,MOVIE,6.3,comedy,0,3
Jack Lambert,MOVIE,6.3,comedy,0,3
Gertrude Lawrence,MOVIE,6.3,comedy,0,3
Peggy Lee,MOVIE,6.3,comedy,0,3
Harry Babbitt,MOVIE,6.3,comedy,0,3
